Date,Sex,FW Size
25-May-04,M,
25-May-04,M,
25-May-04,M,
25-May-04,M,52
25-May-04,M,50
25-May-04,M,47
25-May-04,M,
25-May-04,M,51
25-May-04,M,
25-May-04,M,50
25-May-04,M,
25-May-04,M,
25-May-04,M,
25-May-04,F,56
25-May-04,M,50
25-May-04,M,
26-May-04,F,50
26-May-04,F,48
26-May-04,F,57
26-May-04,M,
26-May-04,F,51
26-May-04,M,
26-May-04,F,54
26-May-04,M,46
26-May-04,M,49
26-May-04,M,43
26-May-04,M,
26-May-04,M,
26-May-04,M,45
26-May-04,M,49
26-May-04,M,45
26-May-04,M,50
26-May-04,M,49
26-May-04,M,49
26-May-04,M,52
26-May-04,M,
26-May-04,M,
26-May-04,M,
26-May-04,M,47
26-May-04,M,45
26-May-04,M,45
26-May-04,,
26-May-04,M,
26-May-04,M,50
26-May-04,M,52
26-May-04,M,48
26-May-04,M,46
26-May-04,M,56
26-May-04,M,49
27-May-04,M,51
27-May-04,M,45
27-May-04,F,52
27-May-04,M,48
27-May-04,F,52
27-May-04,M,46
27-May-04,M,51
27-May-04,F,
27-May-04,F,50
27-May-04,F,58
27-May-04,M,
27-May-04,F,
27-May-04,M,
27-May-04,M,46
27-May-04,F,48
27-May-04,M,51
27-May-04,F,47
27-May-04,M,
27-May-04,M,49
27-May-04,M,50
27-May-04,M,
27-May-04,M,48
27-May-04,M,50
27-May-04,M,45
27-May-04,M,
27-May-04,M,48
27-May-04,M,50
27-May-04,F,53
27-May-04,F,53
27-May-04,M,45
27-May-04,M,43
27-May-04,M,46
27-May-04,M,
27-May-04,M,46
27-May-04,M,
27-May-04,M,45
27-May-04,M,46
27-May-04,M,
27-May-04,M,
27-May-04,M,
27-May-04,M,46
27-May-04,M,45
27-May-04,M,
27-May-04,M,
27-May-04,M,
27-May-04,M,46
27-May-04,M,49
27-May-04,M,39
27-May-04,M,48
27-May-04,M,49
27-May-04,M,46
27-May-04,M,
27-May-04,M,
27-May-04,M,
27-May-04,M,48
27-May-04,M,
27-May-04,M,42
27-May-04,M,50
27-May-04,M,45
27-May-04,M,49
27-May-04,M,
27-May-04,M,
27-May-04,M,
27-May-04,M,45
27-May-04,F,55
27-May-04,F,55
27-May-04,M,49
27-May-04,M,41
27-May-04,M,
28-May-04,M,48
28-May-04,F,55
28-May-04,F,49
28-May-04,F,
28-May-04,M,
28-May-04,M,48
28-May-04,M,53
28-May-04,M,
28-May-04,M,
28-May-04,M,46
28-May-04,M,42
28-May-04,M,
28-May-04,M,45
28-May-04,M,
28-May-04,M,42
28-May-04,M,
28-May-04,M,
28-May-04,M,
28-May-04,M,
28-May-04,M,48
28-May-04,F,52
28-May-04,M,
28-May-04,F,55
28-May-04,F,56
28-May-04,F,52
28-May-04,M,
28-May-04,M,
28-May-04,M,
28-May-04,F,52
28-May-04,M,
28-May-04,M,
28-May-04,M,52
28-May-04,F,50
21-May-04,F,57
21-May-04,M,52
21-May-04,M,50
21-May-04,M,52
21-May-04,M,46
21-May-04,M,51
21-May-04,M,45
21-May-04,M,49
21-May-04,M,52
21-May-04,M,54
21-May-04,M,49
21-May-04,M,50
21-May-04,M,49
21-May-04,M,48
21-May-04,M,54
21-May-04,M,51
21-May-04,M,
21-May-04,M,46
21-May-04,M,48
21-May-04,M,50
21-May-04,M,48
21-May-04,M,49
21-May-04,M,54
22-May-04,M,47
22-May-04,F,50
22-May-04,F,56
22-May-04,M,48
22-May-04,M,49
22-May-04,M,
22-May-04,M,49
22-May-04,M,48
22-May-04,M,49
22-May-04,M,50
22-May-04,F,50
22-May-04,M,51
22-May-04,M,
22-May-04,M,52
22-May-04,F,51
23-May-04,F,56
23-May-04,M,51
23-May-04,M,
23-May-04,M,48
23-May-04,M,45
23-May-04,F,58
23-May-04,M,50
23-May-04,M,
23-May-04,F,54
23-May-04,M,49
23-May-04,M,51
23-May-04,M,48
23-May-04,M,53
23-May-04,M,51
23-May-04,M,52
23-May-04,M,54
23-May-04,M,44
23-May-04,M,
23-May-04,F,57
23-May-04,F,56
23-May-04,,
23-May-04,M,50
23-May-04,M,
23-May-04,M,50
23-May-04,F,55
23-May-06,M,48
23-May-06,M,50
23-May-06,M,50
23-May-06,F,53
23-May-06,F,49
23-May-06,F,52
23-May-06,M,48
23-May-06,M,47
23-May-06,M,52
24-May-06,M,43
24-May-06,M,48
24-May-06,M,47
24-May-06,F,54
24-May-06,F,50
24-May-06,M,45
24-May-06,F,51
26-May-06,M,51
26-May-06,M,49
26-May-06,M,51
26-May-06,M,49
26-May-06,M,49
26-May-06,M,48
26-May-06,M,47
26-May-06,M,48
26-May-06,F,47
26-May-06,M,48
26-May-06,M,46
26-May-06,M,49
26-May-06,M,49
26-May-06,M,50
26-May-06,M,50
26-May-06,M,51
26-May-06,M,48
26-May-06,M,50
26-May-06,M,47
26-May-06,M,47
26-May-06,F,51
26-May-06,M,48
27-May-06,M,45
27-May-06,F,50
27-May-06,M,
27-May-06,F,
27-May-06,M,48
27-May-06,M,45
27-May-06,F,45
27-May-06,M,46
27-May-06,M,50
27-May-06,F,50
27-May-06,F,45
27-May-06,M,50
27-May-06,M,47
27-May-06,M,46
27-May-06,M,44
27-May-06,M,52
27-May-06,M,49
27-May-06,F,56
27-May-06,F,53
27-May-06,M,50
27-May-06,F,52
28-May-06,M,54
28-May-06,M,50
28-May-06,M,
28-May-06,M,49
28-May-06,M,46
28-May-06,M,47
28-May-06,M,50
28-May-06,M,48
28-May-06,M,45
28-May-06,M,48
28-May-06,M,49
28-May-06,M,45
28-May-06,M,51
28-May-06,M,44
28-May-06,M,51
28-May-06,M,48
28-May-06,M,48
28-May-06,M,
28-May-06,M,50
28-May-06,M,49
28-May-06,F,53
28-May-06,M,49
28-May-06,M,46
28-May-06,M,51
28-May-06,M,50
28-May-06,F,51
28-May-06,M,50
28-May-06,M,
28-May-06,F,51
28-May-06,M,46
28-May-06,M,
28-May-06,M,
28-May-06,M,
28-May-06,M,
28-May-06,F,50
28-May-06,M,48
28-May-06,F,
28-May-06,M,48
28-May-06,F,48
28-May-06,M,47
28-May-06,M,50
28-May-06,F,53
29-May-06,F,54
29-May-06,F,54
29-May-06,M,50
29-May-06,M,51
29-May-06,M,49
29-May-06,M,49
29-May-06,M,
29-May-06,F,53
29-May-06,M,
29-May-06,F,
29-May-06,F,53
29-May-06,M,
29-May-06,M,47
29-May-06,F,50
29-May-06,M,
29-May-06,F,56
29-May-06,M,
29-May-06,M,
29-May-06,F,54
29-May-07,M,50
29-May-07,M,46
29-May-07,M,49
30-May-07,M,46
30-May-07,M,47
30-May-07,M,48
30-May-07,F,52
30-May-07,F,54
30-May-07,F,52
30-May-07,M,45
30-May-07,M,51
30-May-07,M,40
30-May-07,F,53
30-May-07,M,47
30-May-07,M,
30-May-07,M,50
30-May-07,M,48
30-May-07,M,49
30-May-07,M,49
30-May-07,F,55
30-May-07,M,43
31-May-07,M,47
31-May-07,M,50
31-May-07,F,51
31-May-07,F,50
31-May-07,M,43
31-May-07,F,51
31-May-07,M,49
31-May-07,M,44
31-May-07,M,
31-May-07,M,
31-May-07,M,
31-May-07,M,
31-May-07,M,
11-Jun-09,F,51
11-Jun-09,F,51
11-Jun-09,M,48
11-Jun-09,M,49
11-Jun-09,M,50
11-Jun-09,M,48
11-Jun-09,M,46
11-Jun-09,M,48
11-Jun-09,M,48
11-Jun-09,F,52
11-Jun-09,M,48
11-Jun-09,M,48
11-Jun-09,F,57
11-Jun-09,M,50
12-Jun-09,F,55
12-Jun-09,F,55
12-Jun-09,M,49
12-Jun-09,M,49
12-Jun-09,M,50
12-Jun-09,M,47
12-Jun-09,M,49
12-Jun-09,M,50
13-Jun-09,M,50
13-Jun-09,M,48
13-Jun-09,M,
13-Jun-09,M,50
13-Jun-09,F,50
13-Jun-09,M,49
13-Jun-09,F,54
13-Jun-09,M,
13-Jun-09,M,51
13-Jun-09,F,52
13-Jun-09,M,52
13-Jun-09,M,47
13-Jun-09,M,52
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,F,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,M,
6-May-85,F,
12-May-85,M,
12-May-85,M,
12-May-85,M,
12-May-85,M,
12-May-85,M,
28-May-85,M,
28-May-85,F,
31-May-85,,
5-Jun-85,,
28-May-85,M,
28-May-85,M,
29-May-85,,
29-May-85,,
5-Jun-85,,
28-May-85,F,
28-May-85,F,
6-Jun-85,,
29-May-85,M,
29-May-85,M,
31-May-85,,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
6-Jun-85,,
29-May-85,M,
29-May-85,M,
3-Jun-85,,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,F,
29-May-85,M,
30-May-85,F,
30-May-85,M,
30-May-85,M,
30-May-85,M,
3-Jun-85,,
30-May-85,M,
3-Jun-85,,
30-May-85,,
30-May-85,M,
31-May-85,,
31-May-85,,
29-May-85,M,
30-May-85,,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,M,
29-May-85,F,
29-May-85,,
29-May-85,M,
29-May-85,F,
5-Jun-85,,
29-May-85,M,
29-May-85,,
29-May-85,F,
29-May-85,M,
29-May-85,F,
29-May-85,M,
31-May-85,,
6-Jun-85,,
29-May-85,M,
29-May-85,F,
3-Jun-85,,
29-May-85,M,
29-May-85,F,
29-May-85,M,
29-May-85,M,
29-May-85,,
5-Jun-85,,
29-May-85,M,
29-May-85,M,
29-May-85,M,
30-May-85,M,
5-Jun-85,,
30-May-85,M,
30-May-85,M,
30-May-85,M,
30-May-85,M,
30-May-85,F,
30-May-85,M,
30-May-85,F,
30-May-85,M,
30-May-85,M,
30-May-85,M,
30-May-85,M,
30-May-85,F,
30-May-85,M,
31-May-85,M,
31-May-85,M,
31-May-85,F,
31-May-85,M,
30-May-85,M,
30-May-85,M,
30-May-85,F,
30-May-85,M,
31-May-85,,
30-May-85,F,
30-May-85,M,
30-May-85,F,
31-May-85,M,
31-May-85,M,
31-May-85,F,
3-Jun-85,,
31-May-85,M,
5-Jun-85,,
31-May-85,F,
31-May-85,M,
31-May-85,F,
5-Jun-85,,
5-Jun-85,,
31-May-85,F,
31-May-85,M,
31-May-85,M,
31-May-85,M,
3-Jun-85,F,
3-Jun-85,M,
31-May-85,M,
31-May-85,M,
3-Jun-85,M,
3-Jun-85,M,
5-Jun-85,,
3-Jun-85,M,
3-Jun-85,,
3-Jun-85,F,
3-Jun-85,M,
3-Jun-85,F,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,F,
3-Jun-85,F,
3-Jun-85,F,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,M,
3-Jun-85,,
3-Jun-85,M,
3-Jun-85,M,
5-Jun-85,,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,,
5-Jun-85,,
5-Jun-85,M,
5-Jun-85,M,
3-Jun-85,F,
3-Jun-85,F,
3-Jun-85,F,
3-Jun-85,M,
5-Jun-85,,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,F,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,M,
5-Jun-85,M,
5-Jun-85,F,
5-Jun-85,F,
6-Jun-85,M,
6-Jun-85,M,
5-Jun-85,M,
6-Jun-85,M,
6-Jun-85,F,
6-Jun-85,M,
6-Jun-85,F,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,F,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,F,
6-Jun-85,F,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,M,
6-Jun-85,F,
21-May-95,F,49
21-May-95,M,47
21-May-95,M,50
21-May-95,F,54
21-May-95,M,50
21-May-95,F,53
21-May-95,F,50
21-May-95,M,49
21-May-95,F,53
21-May-95,F,52
21-May-95,M,50
21-May-95,F,51
21-May-95,M,49
21-May-95,M,48
21-May-95,M,50
21-May-95,,
21-May-95,F,52
21-May-95,M,49
21-May-95,M,45
21-May-95,F,54
21-May-95,M,52
21-May-95,M,45
21-May-95,M,44
21-May-95,M,46
21-May-95,F,54
21-May-95,M,47
21-May-95,M,44
21-May-95,M,49
21-May-95,M,51
22-May-95,M,50
22-May-95,F,53
22-May-95,F,54
22-May-95,F,52
22-May-95,M,50
22-May-95,F,50
22-May-95,F,50
22-May-95,M,50
22-May-95,M,48
22-May-95,F,52
22-May-95,M,47
22-May-95,F,53
22-May-95,M,47
22-May-95,M,49
22-May-95,M,48
22-May-95,M,48
22-May-95,M,51
22-May-95,M,47
22-May-95,,
22-May-95,M,47
22-May-95,M,48
22-May-95,M,50
22-May-95,F,50
22-May-95,M,47
22-May-95,M,46
22-May-95,,
22-May-95,M,
22-May-95,M,46
22-May-95,M,47
22-May-95,M,47
22-May-95,M,
22-May-95,M,46
22-May-95,M,50
22-May-95,M,45
22-May-95,M,48
22-May-95,M,49
22-May-95,M,43
22-May-95,M,45
22-May-95,M,
22-May-95,M,50
22-May-95,F,53
22-May-95,F,52
22-May-95,M,48
22-May-95,M,45
22-May-95,M,48
22-May-95,M,48
22-May-95,M,47
22-May-95,M,44
23-May-95,M,48
23-May-95,,
23-May-95,,
23-May-95,M,44
23-May-95,M,47
23-May-95,,
23-May-95,M,45
23-May-95,M,49
23-May-95,M,49
23-May-95,,
23-May-95,,
23-May-95,,
23-May-95,M,47
23-May-95,,
23-May-95,F,50
23-May-95,,
23-May-95,M,47
23-May-95,M,50
23-May-95,M,48
23-May-95,F,52
23-May-95,M,51
23-May-95,M,47
23-May-95,,
23-May-95,M,50
23-May-95,M,48
23-May-95,M,41
23-May-95,F,48
23-May-95,F,54
23-May-95,F,
23-May-95,M,46
23-May-95,M,50
23-May-95,F,51
23-May-95,F,52
23-May-95,M,47
23-May-95,M,
23-May-95,M,46
23-May-95,F,46
23-May-95,M,
23-May-95,F,48
24-May-95,M,51
24-May-95,M,50
24-May-95,M,49
24-May-95,F,54
24-May-95,M,48
24-May-95,M,47
24-May-95,M,48
24-May-95,M,51
24-May-95,M,48
24-May-95,,
24-May-95,M,48
24-May-95,F,50
24-May-95,M,
24-May-95,M,47
24-May-95,M,
24-May-95,M,46
24-May-95,M,50
24-May-95,F,52
24-May-95,F,53
24-May-95,M,
24-May-95,M,50
24-May-95,F,53
24-May-95,,
24-May-95,M,49
24-May-95,M,46
24-May-95,M,45
24-May-95,F,51
24-May-95,M,46
24-May-95,M,43
24-May-95,F,50
24-May-95,F,
24-May-95,F,47
24-May-95,M,52
24-May-95,F,
24-May-95,M,45
24-May-95,F,52
24-May-95,F,53
24-May-95,F,50
24-May-95,M,
24-May-95,F,52
24-May-95,M,51
24-May-95,M,50
24-May-95,M,51
24-May-95,F,50
24-May-95,M,
24-May-95,F,51
24-May-95,M,49
24-May-95,M,
24-May-95,M,47
24-May-95,M,46
24-May-95,M,51
24-May-95,M,
24-May-95,F,48
25-May-95,F,53
25-May-95,M,
25-May-95,M,
25-May-95,M,
25-May-95,M,54
25-May-95,F,
25-May-95,M,50
25-May-95,F,49
25-May-95,F,51
25-May-95,M,
25-May-95,M,47
25-May-95,M,47
25-May-95,M,53
25-May-95,F,49
25-May-95,M,
25-May-95,F,52
25-May-95,F,50
25-May-95,M,49
25-May-95,F,49
25-May-95,F,50
25-May-95,M,46
25-May-95,M,47
25-May-95,F,49
25-May-95,M,
25-May-95,F,53
26-May-95,F,53
26-May-95,M,
26-May-95,F,54
26-May-95,F,51
26-May-95,F,50
26-May-95,M,47
26-May-95,M,
26-May-95,M,50
26-May-95,F,
26-May-95,M,
26-May-95,F,53
26-May-95,M,46
26-May-95,,
26-May-95,F,51
26-May-95,M,
26-May-95,F,48
26-May-95,F,49
26-May-95,M,45
26-May-95,,
26-May-95,,
26-May-95,M,43
26-May-95,M,
26-May-95,,
26-May-95,,
26-May-95,M,46
26-May-95,M,46
26-May-95,M,45
27-May-95,M,47
27-May-95,M,47
27-May-95,M,48
27-May-95,F,52
27-May-95,F,51
27-May-95,F,50
27-May-95,M,49
27-May-95,M,45
27-May-95,M,45
27-May-95,M,
27-May-95,F,52
27-May-95,M,46
27-May-95,F,48
27-May-95,M,
27-May-95,M,
27-May-95,F,48
27-May-95,F,
27-May-95,,
27-May-95,M,49
27-May-95,M,
28-May-95,M,50
28-May-95,F,
28-May-95,M,
28-May-95,,50
28-May-95,F,51
28-May-95,M,51
28-May-95,M,51
28-May-95,M,52
28-May-95,M,48
28-May-95,F,52
28-May-95,M,48
28-May-95,M,44
28-May-95,M,44
28-May-95,F,48
28-May-95,M,
28-May-95,M,47
28-May-95,F,
28-May-95,F,
28-May-95,F,
29-May-95,M,48
29-May-95,F,55
29-May-95,F,49
29-May-95,F,48
29-May-95,M,
29-May-95,M,50
29-May-95,M,
29-May-95,F,54
29-May-95,M,50
29-May-95,M,45
29-May-95,M,50
29-May-95,M,46
29-May-95,M,
29-May-95,M,51
29-May-95,F,50
29-May-95,,
29-May-95,M,46
29-May-95,M,51
29-May-95,M,
29-May-95,,
29-May-95,M,46
29-May-95,,
30-May-95,F,52
30-May-95,M,
30-May-95,F,56
30-May-95,M,46
30-May-95,M,51
30-May-95,M,
30-May-95,M,
30-May-95,F,
30-May-95,M,
30-May-95,F,54
30-May-95,M,
30-May-95,F,
